"Player","Pos","Season","Age","Tm","FGPer","FG3Per","FG2Per","effFGPer","FTPer","effMin","effFG","effFGA","eff3PM","eff3PA","eff2PM","eff2PA","effFTM","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS"
"Justin Patton","C","2017-2018",21,"MIN",0.670588235294118,0.5,0.6875,0.689,0.52,0.00642784552845528,0.225296442687747,0.33596837944664,0.00790513833992095,0.0158102766798419,0.217391304347826,0.316205533596838,0.0513833992094862,0.0988142292490119,0.0671936758893281,0.177865612648221,0.245059288537549,0.0474308300395257,0.0355731225296443,0.0553359683794466,0.0671936758893281,0.106719367588933,0.509881422924901
"Kadeem Allen","G","2017-2018",25,"BOS",0.454545454545455,0.378378378378378,0.479166666666667,0.514,0.725806451612903,0.00697408536585366,0.109289617486339,0.240437158469945,0.0255009107468124,0.0673952641165756,0.0837887067395264,0.174863387978142,0.0819672131147541,0.112932604735883,0.0109289617486339,0.120218579234973,0.129326047358834,0.120218579234973,0.0473588342440801,0.0255009107468124,0.0710382513661202,0.087431693989071,0.331511839708561
"Khem Birch","F","2017-2018",26,"ORL",0.485483158604338,0.376958249006821,0.535069971337043,0.544707792207792,0.728378181818182,0.00711621330904868,0.161394398142245,0.332440776331397,0.0388629364738976,0.103096129548273,0.122620330980228,0.229166908159362,0.0967439056903406,0.132820982430924,0.0540132222080547,0.143539394220404,0.197270552960314,0.07963076732855,0.0328468704478627,0.02730219816311,0.0636265634237096,0.0799282863291951,0.45844200504623
"Kyle Kuzma","SF","2017-2018",23,"LAL",0.510822510822511,0.314814814814815,0.558659217877095,0.537,0.616279069767442,0.00533536585365854,0.187301587301587,0.366666666666667,0.026984126984127,0.0857142857142857,0.158730158730159,0.284126984126984,0.0841269841269843,0.136507936507937,0.0777777777777776,0.19047619047619,0.266666666666667,0.06984126984127,0.0142857142857143,0.0174603174603175,0.0746031746031748,0.0730158730158729,0.484126984126986
"Lauri Markkanen","PF","2017-2018",21,"CHI",0.490196078431373,0.431818181818182,0.53448275862069,0.584,0.840909090909091,0.00782520325203252,0.162337662337662,0.331168831168831,0.0616883116883117,0.142857142857143,0.100649350649351,0.188311688311688,0.12012987012987,0.142857142857143,0.0779220779220779,0.155844155844156,0.233766233766234,0.0292207792207792,0.012987012987013,0.0162337662337662,0.0357142857142857,0.0649350649350649,0.506493506493506
"London Perrantes","G","2017-2018",24,"CLE",0.407407407407407,0.393700787401575,0.422413793103448,0.506333333333333,0.787878787878788,0.00835027100271004,0.100405679513184,0.246450304259635,0.0507099391480731,0.128803245436105,0.0496957403651114,0.117647058823529,0.0527383367139958,0.0669371196754563,0.00912778904665313,0.0780933062880325,0.0872210953346856,0.129817444219067,0.026369168356998,0.00405679513184583,0.0507099391480731,0.0365111561866125,0.305273833671398
"Lonzo Ball","PG","2017-2018",21,"LAL",0.557894736842105,0.407407407407407,0.731707317073171,0.668,0.666666666666667,0.00891768292682927,0.150997150997151,0.270655270655271,0.0626780626780627,0.153846153846154,0.0854700854700855,0.116809116809117,0.0512820512820513,0.0769230769230769,0.0256410256410256,0.145299145299145,0.170940170940171,0.216524216524216,0.0512820512820513,0.0227920227920228,0.0712250712250712,0.0512820512820513,0.415954415954416
"Luke Kennard","G","2017-2018",22,"DET",0.459821428571429,0.382352941176471,0.528925619834711,0.541,0.848101265822785,0.00790142276422764,0.165594855305466,0.360128617363344,0.0627009646302251,0.163987138263666,0.102893890675241,0.194533762057878,0.107717041800643,0.127009646302251,0.0353697749196141,0.104501607717042,0.139871382636656,0.0643086816720257,0.0273311897106109,0.00964630225080386,0.0385852090032154,0.0659163987138264,0.503215434083601
"Luke Kornet","F","2017-2018",23,"NYK",0.425,0.330434782608696,0.512,0.518333333333333,0.790123456790123,0.00681741192411923,0.126708074534162,0.298136645962733,0.0472049689440996,0.142857142857143,0.0795031055900621,0.15527950310559,0.0795031055900621,0.100621118012422,0.0521739130434783,0.15776397515528,0.209937888198758,0.0472049689440996,0.0149068322981367,0.0757763975155279,0.04472049689441,0.0819875776397517,0.382608695652176
"Malcolm Miller","F","2017-2018",25,"TOR",0.441176470588235,0.375,0.483870967741935,0.518,0.829787234042553,0.00805386178861789,0.141955835962145,0.321766561514196,0.0473186119873817,0.126182965299685,0.0946372239747634,0.195583596214511,0.123028391167192,0.148264984227129,0.0347003154574133,0.1198738170347,0.154574132492114,0.0378548895899054,0.0410094637223975,0.0504731861198738,0.0567823343848581,0.0851735015772871,0.457413249211357
"Malik Monk","SG","2017-2018",20,"CHO",0.448979591836735,0.391304347826087,0.5,0.543,0.829787234042553,0.00815548780487805,0.205607476635514,0.457943925233645,0.0841121495327103,0.214953271028037,0.121495327102804,0.242990654205607,0.121495327102804,0.146417445482866,0.00934579439252336,0.0685358255451713,0.0778816199376947,0.0716510903426791,0.0280373831775701,0.0155763239875389,0.0623052959501558,0.059190031152648,0.616822429906542
"Mangok Mathiang","C-F","2017-2018",26,"CHO",0.493975903614458,0,0.493975903614458,0.4595,0.58974358974359,0.00501778455284553,0.10379746835443,0.210126582278481,0,0,0.10379746835443,0.210126582278481,0.0582278481012658,0.0987341772151899,0.126582278481013,0.144303797468354,0.270886075949367,0.030379746835443,0.0278481012658228,0.0632911392405063,0.0506329113924051,0.124050632911392,0.263291139240506
"Marcus Paige","G","2017-2018",25,"CHO",0.403755868544601,0.379032258064516,0.455555555555555,0.5145,0.821428571428571,0.00823170731707317,0.132716049382716,0.328703703703704,0.0725308641975309,0.191358024691358,0.0632716049382716,0.138888888888889,0.0709876543209877,0.0864197530864197,0.0123456790123457,0.0709876543209877,0.0833333333333333,0.126543209876543,0.0432098765432099,0.00925925925925926,0.0478395061728395,0.0478395061728395,0.412037037037037
"Markelle Fultz","SG","2017-2018",20,"PHI",0.477272727272727,0.42,0.504,0.535,0.656716417910448,0.00907012195121951,0.235294117647059,0.492997198879552,0.0588235294117647,0.140056022408964,0.176470588235294,0.350140056022409,0.123249299719888,0.187675070028011,0.0364145658263305,0.123249299719888,0.159663865546218,0.165266106442577,0.0448179271708683,0.0336134453781513,0.0896358543417367,0.0700280112044818,0.649859943977591
"Matt Costello","F","2017-2018",25,"SAS",0.564516129032258,0.333333333333333,0.578512396694215,0.5715,0.73469387755102,0.0055005081300813,0.161662817551963,0.286374133949192,0.0023094688221709,0.0069284064665127,0.161662817551963,0.279445727482679,0.0831408775981524,0.113163972286374,0.113163972286374,0.196304849884527,0.309468822170901,0.046189376443418,0.0254041570438799,0.0554272517321016,0.0438799076212471,0.110854503464203,0.408775981524249
"Matt Williams","G","2017-2018",25,"MIA",0.38,0.360544217687075,0.433962264150943,0.5095,0.78125,0.00792682926829268,0.121794871794872,0.320512820512821,0.0849358974358974,0.235576923076923,0.0368589743589744,0.0849358974358974,0.0400641025641026,0.0512820512820513,0.0128205128205128,0.0961538461538462,0.110576923076923,0.0448717948717949,0.0176282051282051,0,0.0416666666666667,0.0528846153846154,0.371794871794872
"Maxi Kleber","F","2017-2018",26,"DAL",0.460526315789474,0.37037037037037,0.510204081632653,0,0.8,0.00614837398373984,0.144628099173554,0.31404958677686,0.0413223140495868,0.111570247933884,0.103305785123967,0.202479338842975,0.0991735537190083,0.12396694214876,0.0826446280991736,0.177685950413223,0.260330578512397,0.0413223140495868,0.0371900826446281,0.0371900826446281,0.0578512396694215,0.115702479338843,0.433884297520661
"Michael Young","F","2017-2018",24,"WAS",0.498550724637681,0.326086956521739,0.525083612040134,0.526333333333333,0.751479289940828,0.0079861111111111,0.182396606574761,0.365853658536586,0.0159066808059385,0.048780487804878,0.166489925768823,0.317073170731708,0.134676564156946,0.179215270413574,0.0763520678685048,0.147401908801697,0.222693531283139,0.0668080593849417,0.0159066808059385,0.0222693531283139,0.0604453870625663,0.063626723223754,0.516436903499469
"Mike James","PG","2017-2018",28,"PHO",0.485483158604338,0.376958249006821,0.535069971337043,0.544707792207792,0.728378181818182,0.00711621330904868,0.161394398142245,0.332440776331397,0.0388629364738976,0.103096129548273,0.122620330980228,0.229166908159362,0.0967439056903406,0.132820982430924,0.0540132222080547,0.143539394220404,0.197270552960314,0.07963076732855,0.0328468704478627,0.02730219816311,0.0636265634237096,0.0799282863291951,0.45844200504623
"Milos Teodosic","PG","2017-2018",31,"LAC",0.447368421052632,0.391304347826087,0.533333333333333,0,0.84,0.00625,0.138211382113821,0.308943089430894,0.0731707317073171,0.186991869918699,0.0650406504065041,0.121951219512195,0.0853658536585366,0.101626016260163,0.0121951219512195,0.0813008130081301,0.0934959349593496,0.17479674796748,0.032520325203252,0.0040650406504065,0.0894308943089431,0.0975609756097561,0.430894308943089
"Monte Morris","G","2017-2018",23,"DEN",0.486486486486487,0.368421052631579,0.525210084033613,0.539333333333333,0.761904761904762,0.00907859078590785,0.151119402985075,0.310634328358209,0.0326492537313434,0.0886194029850748,0.11660447761194,0.222014925373134,0.0597014925373134,0.078358208955224,0.0233208955223881,0.0895522388059702,0.112873134328358,0.170708955223881,0.0485074626865671,0.00932835820895522,0.0363805970149254,0.0410447761194031,0.392723880597014
"OG Anunoby","SF","2017-2018",21,"TOR",0.563636363636364,0.351351351351351,0.675675675675676,0.62,0.547619047619048,0.00492886178861789,0.15979381443299,0.283505154639175,0.0335051546391753,0.095360824742268,0.128865979381443,0.190721649484536,0.0592783505154639,0.108247422680412,0.077319587628866,0.131443298969072,0.206185567010309,0.0489690721649485,0.0541237113402062,0.0541237113402062,0.0618556701030928,0.0927835051546392,0.412371134020619
"PJ Dozier","G","2017-2018",22,"OKC",0.4,0.283018867924528,0.442176870748299,0.427,0.571428571428572,0.0060594512195122,0.167714884696017,0.419287211740042,0.0314465408805031,0.111111111111111,0.136268343815514,0.308176100628931,0.0670859538784067,0.117400419287212,0.039832285115304,0.123689727463312,0.163522012578616,0.10272536687631,0.0566037735849057,0.0146750524109015,0.10062893081761,0.109014675052411,0.431865828092243
"Royce O'Neal","F","2017-2018",25,"UTA",0.458333333333333,0.441176470588235,0.473684210526316,0.559,0.777777777777778,0.00815548780487805,0.102803738317757,0.224299065420561,0.0467289719626168,0.105919003115265,0.0560747663551402,0.118380062305296,0.0654205607476635,0.0841121495327103,0.0623052959501558,0.118380062305296,0.180685358255452,0.105919003115265,0.0373831775700935,0.00934579439252336,0.0529595015576324,0.0716510903426791,0.314641744548287
"Ryan Arcidiacono","PG","2017-2018",24,"CHI",0.417647058823529,0.382022471910112,0.45679012345679,0.52,0.813559322033898,0.0079395325203252,0.1136,0.272,0.0544,0.1424,0.0592,0.1296,0.0768,0.0944,0.0112,0.064,0.0736,0.1248,0.04,0.0016,0.0448,0.0528,0.3616
"Semi Ojeleye","PF","2017-2018",24,"BOS",0.491803278688525,0.428571428571429,0.534246575342466,0.574,0.777777777777778,0.00866361788617886,0.175953079178886,0.357771260997067,0.06158357771261,0.143695014662757,0.114369501466276,0.214076246334311,0.143695014662757,0.18475073313783,0.0674486803519062,0.134897360703812,0.19941348973607,0.0439882697947214,0.0117302052785924,0.0117302052785924,0.0410557184750733,0.0527859237536657,0.55425219941349
"Sindarius Thornwell","SG","2017-2018",24,"LAC",0.395480225988701,0.343511450381679,0.432432432432432,0.450333333333333,0.781609195402299,0.00826558265582655,0.14344262295082,0.362704918032787,0.0461065573770492,0.13422131147541,0.098360655737705,0.227459016393443,0.139344262295082,0.17827868852459,0.0522540983606558,0.119877049180328,0.173155737704918,0.0901639344262295,0.0502049180327868,0.0184426229508197,0.0717213114754098,0.0686475409836065,0.470286885245902
"Sterling Brown","G","2017-2018",23,"MIL",0.51530612244898,0.464788732394366,0.53968253968254,0.612666666666667,0.825396825396825,0.00709688346883468,0.120525059665871,0.233890214797136,0.0393794749403342,0.0847255369928403,0.0811455847255372,0.15035799522673,0.0620525059665871,0.0751789976133652,0.0525059665871123,0.132458233890215,0.184964200477327,0.0918854415274465,0.041766109785203,0.0131264916467781,0.0608591885441528,0.0894988066825777,0.342482100238664
"T.J. Leaf","PF","2017-2018",21,"IND",0.614678899082569,0.470588235294118,0.641304347826087,0.652,0.7,0.00759654471544715,0.224080267558528,0.364548494983278,0.0267558528428094,0.0568561872909699,0.197324414715719,0.307692307692308,0.0702341137123746,0.100334448160535,0.0735785953177258,0.20066889632107,0.274247491638796,0.0802675585284281,0.020066889632107,0.0367892976588629,0.0501672240802676,0.0836120401337793,0.545150501672241
"Terrance Ferguson","SG","2017-2018",20,"OKC",0.476979742173112,0.381188118811881,0.533527696793003,0,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
"Thomas Bryant","C","2017-2018",21,"LAL",0.593333333333333,0.363636363636364,0.62992125984252,0.6265,0.710843373493976,0.00644054878048781,0.175542406311637,0.29585798816568,0.0157790927021696,0.0433925049309665,0.157790927021696,0.250493096646943,0.116370808678501,0.16370808678501,0.0828402366863905,0.161735700197239,0.244575936883629,0.0493096646942801,0.0256410256410256,0.0473372781065089,0.0788954635108481,0.116370808678501,0.483234714003945
"Tony Bradley","F-C","2017-2018",20,"UTA",0.574468085106383,0,0.574468085106383,0.573,0.607142857142857,0.00370934959349593,0.184931506849315,0.321917808219178,0,0,0.184931506849315,0.321917808219178,0.116438356164384,0.191780821917808,0.178082191780822,0.178082191780822,0.349315068493151,0.0410958904109589,0.0205479452054795,0.0410958904109589,0.0479452054794521,0.123287671232877,0.486301369863014
"Torrey Craig","G-F","2017-2018",28,"DEN",0.485483158604338,0.376958249006821,0.535069971337043,0.544707792207792,0.728378181818182,0.00711621330904868,0.161394398142245,0.332440776331397,0.0388629364738976,0.103096129548273,0.122620330980228,0.229166908159362,0.0967439056903406,0.132820982430924,0.0540132222080547,0.143539394220404,0.197270552960314,0.07963076732855,0.0328468704478627,0.02730219816311,0.0636265634237096,0.0799282863291951,0.45844200504623
"Tyler Dorsey","G","2017-2018",22,"ATL",0.455,0.424242424242424,0.490196078431373,0.556,0.734177215189873,0.00763465447154472,0.151414309484193,0.332778702163062,0.0698835274542429,0.164725457570715,0.0831946755407654,0.169717138103161,0.0965058236272879,0.131447587354409,0.0349417637271215,0.0931780366056572,0.129783693843594,0.0615640599001664,0.0266222961730449,0.00499168053244592,0.0565723793677205,0.0599001663893511,0.465890183028286
"Tyler Lydon","F","2017-2018",22,"DEN",0.469879518072289,0.385714285714286,0.53125,0.56,0.813559322033898,0.0084349593495935,0.117469879518072,0.25,0.0406626506024096,0.105421686746988,0.0768072289156626,0.144578313253012,0.072289156626506,0.088855421686747,0.0617469879518072,0.162650602409639,0.224397590361446,0.0481927710843373,0.0316265060240964,0.0481927710843373,0.0451807228915663,0.0783132530120482,0.350903614457831
"Vince Hunter","F","2017-2018",24,"MEM",0.523809523809524,0.333333333333333,0.529411764705882,0.532,0.612903225806452,0.00724085365853659,0.192982456140351,0.368421052631579,0.00350877192982456,0.0105263157894737,0.189473684210526,0.357894736842105,0.133333333333333,0.217543859649123,0.0947368421052632,0.231578947368421,0.32280701754386,0.0596491228070175,0.0421052631578947,0.0350877192982456,0.0982456140350877,0.105263157894737,0.52280701754386
"Wesley Iwundu","F","2017-2018",24,"ORL",0.458515283842795,0.333333333333333,0.492063492063492,0.481,0.709401709401709,0.00753726287262873,0.117977528089888,0.257303370786516,0.0146067415730337,0.0438202247191011,0.104494382022472,0.212359550561798,0.0932584269662921,0.131460674157303,0.0370786516853932,0.124719101123595,0.160674157303371,0.103370786516854,0.0337078651685393,0.0123595505617977,0.0808988764044943,0.0707865168539325,0.344943820224718
"Yakuba Ouattara","SG","2017-2018",26,"BRK",0.476979742173112,0.381188118811881,0.533527696793003,0,0.752747252747253,0.00516316621499548,0.141607435757245,0.296883542919628,0.0420995079278295,0.110442864953526,0.100054674685621,0.187534171678513,0.074904319300164,0.099507927829415,0.0606889010388189,0.125205030071077,0.186440677966102,0.0716238381629308,0.0328048113723347,0.0196828868234008,0.0601421541826134,0.106615636960088,0.400218698742482
